Domain,I+,I-,I0,IPH+,IPH-,IPH0,V+,V-,V0,VPH+,VPH-,VPH0,VA,VB,VC,IA,IB,IC,Type
0.5565,0.817100092,0.817100092,0.817100092,-2.606380798,-2.606380798,-2.606380798,74.1343018,74.1343018,74.1343018,-1.591777219,-1.591777219,-1.591777219,1,0,1,0,1,0,2
0.55675,0.817100092,0.817100092,0.817100092,-2.606380798,-2.606380798,-2.606380798,74.1343018,74.1343018,74.1343018,-1.591777219,-1.591777219,-1.591777219,1,0,1,0,1,0,2
0.557,0.817100092,0.817100092,0.817100092,-2.606380798,-2.606380798,-2.606380798,74.1343018,74.1343018,74.1343018,-1.591777219,-1.591777219,-1.591777219,1,0,1,0,1,0,2
0.55725,0.817100092,0.817100092,0.817100092,-2.606380798,-2.606380798,-2.606380798,74.1343018,74.1343018,74.1343018,-1.591777219,-1.591777219,-1.591777219,1,0,1,0,1,0,2
0.5575,0.816883805,0.816883805,0.816883805,-2.606502691,-2.606502691,-2.606502691,74.13399616,74.13399616,74.13399616,-1.591774499,-1.591774499,-1.591774499,1,0,1,0,1,0,2
0.55775,0.816883805,0.816883805,0.816883805,-2.606502691,-2.606502691,-2.606502691,74.13399616,74.13399616,74.13399616,-1.591774499,-1.591774499,-1.591774499,1,0,1,0,1,0,2
0.558,0.816883805,0.816883805,0.816883805,-2.606502691,-2.606502691,-2.606502691,74.13399616,74.13399616,74.13399616,-1.591774499,-1.591774499,-1.591774499,1,0,1,0,1,0,2
0.55825,0.816883805,0.816883805,0.816883805,-2.606502691,-2.606502691,-2.606502691,74.13399616,74.13399616,74.13399616,-1.591774499,-1.591774499,-1.591774499,1,0,1,0,1,0,2
0.5585,0.816672255,0.816672255,0.816672255,-2.606512762,-2.606512762,-2.606512762,74.13379821,74.13379821,74.13379821,-1.591770553,-1.591770553,-1.591770553,1,0,1,0,1,0,2
0.55875,0.816672255,0.816672255,0.816672255,-2.606512762,-2.606512762,-2.606512762,74.13379821,74.13379821,74.13379821,-1.591770553,-1.591770553,-1.591770553,1,0,1,0,1,0,2
0.559,0.816672255,0.816672255,0.816672255,-2.606512762,-2.606512762,-2.606512762,74.13379821,74.13379821,74.13379821,-1.591770553,-1.591770553,-1.591770553,1,0,1,0,1,0,2
0.55925,0.816672255,0.816672255,0.816672255,-2.606512762,-2.606512762,-2.606512762,74.13379821,74.13379821,74.13379821,-1.591770553,-1.591770553,-1.591770553,1,0,1,0,1,0,2
0.5595,0.816493468,0.816493468,0.816493468,-2.606431879,-2.606431879,-2.606431879,74.1337614,74.1337614,74.1337614,-1.591768131,-1.591768131,-1.591768131,1,0,1,0,1,0,2
0.55975,0.816493468,0.816493468,0.816493468,-2.606431879,-2.606431879,-2.606431879,74.1337614,74.1337614,74.1337614,-1.591768131,-1.591768131,-1.591768131,1,0,1,0,1,0,2
0.56,0.816493468,0.816493468,0.816493468,-2.606431879,-2.606431879,-2.606431879,74.1337614,74.1337614,74.1337614,-1.591768131,-1.591768131,-1.591768131,1,0,1,0,1,0,2
0.56025,0.816493468,0.816493468,0.816493468,-2.606431879,-2.606431879,-2.606431879,74.1337614,74.1337614,74.1337614,-1.591768131,-1.591768131,-1.591768131,1,0,1,0,1,0,2
0.5605,0.816363366,0.816363366,0.816363366,-2.606284408,-2.606284408,-2.606284408,74.13379243,74.13379243,74.13379243,-1.59176596,-1.59176596,-1.59176596,1,0,1,0,1,0,2
0.56075,0.816363366,0.816363366,0.816363366,-2.606284408,-2.606284408,-2.606284408,74.13379243,74.13379243,74.13379243,-1.59176596,-1.59176596,-1.59176596,1,0,1,0,1,0,2
0.561,0.816363366,0.816363366,0.816363366,-2.606284408,-2.606284408,-2.606284408,74.13379243,74.13379243,74.13379243,-1.59176596,-1.59176596,-1.59176596,1,0,1,0,1,0,2
0.56125,0.816363366,0.816363366,0.816363366,-2.606284408,-2.606284408,-2.606284408,74.13379243,74.13379243,74.13379243,-1.59176596,-1.59176596,-1.59176596,1,0,1,0,1,0,2
0.5615,0.816295829,0.816295829,0.816295829,-2.606104607,-2.606104607,-2.606104607,74.13391044,74.13391044,74.13391044,-1.591763547,-1.591763547,-1.591763547,1,0,1,0,1,0,2
0.56175,0.816295829,0.816295829,0.816295829,-2.606104607,-2.606104607,-2.606104607,74.13391044,74.13391044,74.13391044,-1.591763547,-1.591763547,-1.591763547,1,0,1,0,1,0,2
0.562,0.816295829,0.816295829,0.816295829,-2.606104607,-2.606104607,-2.606104607,74.13391044,74.13391044,74.13391044,-1.591763547,-1.591763547,-1.591763547,1,0,1,0,1,0,2
0.56225,0.816295829,0.816295829,0.816295829,-2.606104607,-2.606104607,-2.606104607,74.13391044,74.13391044,74.13391044,-1.591763547,-1.591763547,-1.591763547,1,0,1,0,1,0,2
0.5625,0.816295829,0.816295829,0.816295829,-2.606104607,-2.606104607,-2.606104607,74.13391044,74.13391044,74.13391044,-1.591763547,-1.591763547,-1.591763547,1,0,1,0,1,0,2
0.56275,0.816290172,0.816290172,0.816290172,-2.605924089,-2.605924089,-2.605924089,74.13416207,74.13416207,74.13416207,-1.59176125,-1.59176125,-1.59176125,1,0,1,0,1,0,2
0.563,0.816290172,0.816290172,0.816290172,-2.605924089,-2.605924089,-2.605924089,74.13416207,74.13416207,74.13416207,-1.59176125,-1.59176125,-1.59176125,1,0,1,0,1,0,2
0.56325,0.816290172,0.816290172,0.816290172,-2.605924089,-2.605924089,-2.605924089,74.13416207,74.13416207,74.13416207,-1.59176125,-1.59176125,-1.59176125,1,0,1,0,1,0,2
0.5635,0.816290172,0.816290172,0.816290172,-2.605924089,-2.605924089,-2.605924089,74.13416207,74.13416207,74.13416207,-1.59176125,-1.59176125,-1.59176125,1,0,1,0,1,0,2
0.56375,0.816336015,0.816336015,0.816336015,-2.605772363,-2.605772363,-2.605772363,74.13436294,74.13436294,74.13436294,-1.591760695,-1.591760695,-1.591760695,1,0,1,0,1,0,2
0.564,0.816336015,0.816336015,0.816336015,-2.605772363,-2.605772363,-2.605772363,74.13436294,74.13436294,74.13436294,-1.591760695,-1.591760695,-1.591760695,1,0,1,0,1,0,2
0.56425,0.816336015,0.816336015,0.816336015,-2.605772363,-2.605772363,-2.605772363,74.13436294,74.13436294,74.13436294,-1.591760695,-1.591760695,-1.591760695,1,0,1,0,1,0,2
0.5645,0.816336015,0.816336015,0.816336015,-2.605772363,-2.605772363,-2.605772363,74.13436294,74.13436294,74.13436294,-1.591760695,-1.591760695,-1.591760695,1,0,1,0,1,0,2
0.56475,0.816414881,0.816414881,0.816414881,-2.605668107,-2.605668107,-2.605668107,74.13469098,74.13469098,74.13469098,-1.591761548,-1.591761548,-1.591761548,1,0,1,0,1,0,2
0.565,0.816414881,0.816414881,0.816414881,-2.605668107,-2.605668107,-2.605668107,74.13469098,74.13469098,74.13469098,-1.591761548,-1.591761548,-1.591761548,1,0,1,0,1,0,2
0.56525,0.816414881,0.816414881,0.816414881,-2.605668107,-2.605668107,-2.605668107,74.13469098,74.13469098,74.13469098,-1.591761548,-1.591761548,-1.591761548,1,0,1,0,1,0,2
0.5655,0.816414881,0.816414881,0.816414881,-2.605668107,-2.605668107,-2.605668107,74.13469098,74.13469098,74.13469098,-1.591761548,-1.591761548,-1.591761548,1,0,1,0,1,0,2
0.56575,0.816505302,0.816505302,0.816505302,-2.605617222,-2.605617222,-2.605617222,74.13507203,74.13507203,74.13507203,-1.591764939,-1.591764939,-1.591764939,1,0,1,0,1,0,2
0.566,0.816505302,0.816505302,0.816505302,-2.605617222,-2.605617222,-2.605617222,74.13507203,74.13507203,74.13507203,-1.591764939,-1.591764939,-1.591764939,1,0,1,0,1,0,2
0.56625,0.816505302,0.816505302,0.816505302,-2.605617222,-2.605617222,-2.605617222,74.13507203,74.13507203,74.13507203,-1.591764939,-1.591764939,-1.591764939,1,0,1,0,1,0,2
0.5665,0.816505302,0.816505302,0.816505302,-2.605617222,-2.605617222,-2.605617222,74.13507203,74.13507203,74.13507203,-1.591764939,-1.591764939,-1.591764939,1,0,1,0,1,0,2
0.56675,0.816585361,0.816585361,0.816585361,-2.605613498,-2.605613498,-2.605613498,74.13523123,74.13523123,74.13523123,-1.591768112,-1.591768112,-1.591768112,1,0,1,0,1,0,2
0.567,0.816585361,0.816585361,0.816585361,-2.605613498,-2.605613498,-2.605613498,74.13523123,74.13523123,74.13523123,-1.591768112,-1.591768112,-1.591768112,1,0,1,0,1,0,2
0.56725,0.816585361,0.816585361,0.816585361,-2.605613498,-2.605613498,-2.605613498,74.13523123,74.13523123,74.13523123,-1.591768112,-1.591768112,-1.591768112,1,0,1,0,1,0,2
0.5675,0.816585361,0.816585361,0.816585361,-2.605613498,-2.605613498,-2.605613498,74.13523123,74.13523123,74.13523123,-1.591768112,-1.591768112,-1.591768112,1,0,1,0,1,0,2
0.56775,0.816650276,0.816650276,0.816650276,-2.605642941,-2.605642941,-2.605642941,74.13526843,74.13526843,74.13526843,-1.591770559,-1.591770559,-1.591770559,1,0,1,0,1,0,2
0.568,0.816650276,0.816650276,0.816650276,-2.605642941,-2.605642941,-2.605642941,74.13526843,74.13526843,74.13526843,-1.591770559,-1.591770559,-1.591770559,1,0,1,0,1,0,2
0.56825,0.816650276,0.816650276,0.816650276,-2.605642941,-2.605642941,-2.605642941,74.13526843,74.13526843,74.13526843,-1.591770559,-1.591770559,-1.591770559,1,0,1,0,1,0,2
0.5685,0.816650276,0.816650276,0.816650276,-2.605642941,-2.605642941,-2.605642941,74.13526843,74.13526843,74.13526843,-1.591770559,-1.591770559,-1.591770559,1,0,1,0,1,0,2
0.56875,0.816650276,0.816650276,0.816650276,-2.605642941,-2.605642941,-2.605642941,74.13526843,74.13526843,74.13526843,-1.591770559,-1.591770559,-1.591770559,1,0,1,0,1,0,2
0.569,0.816694244,0.816694244,0.816694244,-2.605692832,-2.605692832,-2.605692832,74.13523757,74.13523757,74.13523757,-1.591772718,-1.591772718,-1.591772718,1,0,1,0,1,0,2
0.56925,0.816694244,0.816694244,0.816694244,-2.605692832,-2.605692832,-2.605692832,74.13523757,74.13523757,74.13523757,-1.591772718,-1.591772718,-1.591772718,1,0,1,0,1,0,2
0.5695,0.816694244,0.816694244,0.816694244,-2.605692832,-2.605692832,-2.605692832,74.13523757,74.13523757,74.13523757,-1.591772718,-1.591772718,-1.591772718,1,0,1,0,1,0,2
0.56975,0.816694244,0.816694244,0.816694244,-2.605692832,-2.605692832,-2.605692832,74.13523757,74.13523757,74.13523757,-1.591772718,-1.591772718,-1.591772718,1,0,1,0,1,0,2
0.57,0.816714374,0.816714374,0.816714374,-2.605746466,-2.605746466,-2.605746466,74.13510853,74.13510853,74.13510853,-1.591775357,-1.591775357,-1.591775357,1,0,1,0,1,0,2
0.57025,0.816714374,0.816714374,0.816714374,-2.605746466,-2.605746466,-2.605746466,74.13510853,74.13510853,74.13510853,-1.591775357,-1.591775357,-1.591775357,1,0,1,0,1,0,2
0.5705,0.816714374,0.816714374,0.816714374,-2.605746466,-2.605746466,-2.605746466,74.13510853,74.13510853,74.13510853,-1.591775357,-1.591775357,-1.591775357,1,0,1,0,1,0,2
0.57075,0.816714374,0.816714374,0.816714374,-2.605746466,-2.605746466,-2.605746466,74.13510853,74.13510853,74.13510853,-1.591775357,-1.591775357,-1.591775357,1,0,1,0,1,0,2
0.571,0.8167158,0.8167158,0.8167158,-2.605792243,-2.605792243,-2.605792243,74.1349341,74.1349341,74.1349341,-1.591776949,-1.591776949,-1.591776949,1,0,1,0,1,0,2
0.57125,0.8167158,0.8167158,0.8167158,-2.605792243,-2.605792243,-2.605792243,74.1349341,74.1349341,74.1349341,-1.591776949,-1.591776949,-1.591776949,1,0,1,0,1,0,2
0.5715,0.8167158,0.8167158,0.8167158,-2.605792243,-2.605792243,-2.605792243,74.1349341,74.1349341,74.1349341,-1.591776949,-1.591776949,-1.591776949,1,0,1,0,1,0,2
0.51825,0.761801801,0.761801801,0.761801801,-2.52545186,-2.52545186,-2.52545186,74.88524693,74.88524693,74.88524693,-1.598426281,-1.598426281,-1.598426281,1,1,0,0,0,1,3
0.5185,0.761801801,0.761801801,0.761801801,-2.52545186,-2.52545186,-2.52545186,74.88524693,74.88524693,74.88524693,-1.598426281,-1.598426281,-1.598426281,1,1,0,0,0,1,3
0.51875,0.759468291,0.759468291,0.759468291,-2.522102326,-2.522102326,-2.522102326,74.90240468,74.90240468,74.90240468,-1.597198249,-1.597198249,-1.597198249,1,1,0,0,0,1,3
0.519,0.759468291,0.759468291,0.759468291,-2.522102326,-2.522102326,-2.522102326,74.90240468,74.90240468,74.90240468,-1.597198249,-1.597198249,-1.597198249,1,1,0,0,0,1,3
0.51925,0.759468291,0.759468291,0.759468291,-2.522102326,-2.522102326,-2.522102326,74.90240468,74.90240468,74.90240468,-1.597198249,-1.597198249,-1.597198249,1,1,0,0,0,1,3
0.5195,0.759468291,0.759468291,0.759468291,-2.522102326,-2.522102326,-2.522102326,74.90240468,74.90240468,74.90240468,-1.597198249,-1.597198249,-1.597198249,1,1,0,0,0,1,3
0.51975,0.759468291,0.759468291,0.759468291,-2.522102326,-2.522102326,-2.522102326,74.90240468,74.90240468,74.90240468,-1.597198249,-1.597198249,-1.597198249,1,1,0,0,0,1,3
0.52,0.759536979,0.759536979,0.759536979,-2.52235219,-2.52235219,-2.52235219,74.93832107,74.93832107,74.93832107,-1.596463519,-1.596463519,-1.596463519,1,1,0,0,0,1,3
0.52025,0.759536979,0.759536979,0.759536979,-2.52235219,-2.52235219,-2.52235219,74.93832107,74.93832107,74.93832107,-1.596463519,-1.596463519,-1.596463519,1,1,0,0,0,1,3
0.5205,0.759536979,0.759536979,0.759536979,-2.52235219,-2.52235219,-2.52235219,74.93832107,74.93832107,74.93832107,-1.596463519,-1.596463519,-1.596463519,1,1,0,0,0,1,3
0.52075,0.759536979,0.759536979,0.759536979,-2.52235219,-2.52235219,-2.52235219,74.93832107,74.93832107,74.93832107,-1.596463519,-1.596463519,-1.596463519,1,1,0,0,0,1,3
0.521,0.759497425,0.759497425,0.759497425,-2.523516213,-2.523516213,-2.523516213,74.94238821,74.94238821,74.94238821,-1.596426422,-1.596426422,-1.596426422,1,1,0,0,0,1,3
0.52125,0.759497425,0.759497425,0.759497425,-2.523516213,-2.523516213,-2.523516213,74.94238821,74.94238821,74.94238821,-1.596426422,-1.596426422,-1.596426422,1,1,0,0,0,1,3
0.5215,0.759497425,0.759497425,0.759497425,-2.523516213,-2.523516213,-2.523516213,74.94238821,74.94238821,74.94238821,-1.596426422,-1.596426422,-1.596426422,1,1,0,0,0,1,3
0.52175,0.759497425,0.759497425,0.759497425,-2.523516213,-2.523516213,-2.523516213,74.94238821,74.94238821,74.94238821,-1.596426422,-1.596426422,-1.596426422,1,1,0,0,0,1,3
0.522,0.759013386,0.759013386,0.759013386,-2.524884049,-2.524884049,-2.524884049,74.95225251,74.95225251,74.95225251,-1.5963988,-1.5963988,-1.5963988,1,1,0,0,0,1,3
0.52225,0.759013386,0.759013386,0.759013386,-2.524884049,-2.524884049,-2.524884049,74.95225251,74.95225251,74.95225251,-1.5963988,-1.5963988,-1.5963988,1,1,0,0,0,1,3
0.5225,0.759013386,0.759013386,0.759013386,-2.524884049,-2.524884049,-2.524884049,74.95225251,74.95225251,74.95225251,-1.5963988,-1.5963988,-1.5963988,1,1,0,0,0,1,3
0.52275,0.759013386,0.759013386,0.759013386,-2.524884049,-2.524884049,-2.524884049,74.95225251,74.95225251,74.95225251,-1.5963988,-1.5963988,-1.5963988,1,1,0,0,0,1,3
0.523,0.758071982,0.758071982,0.758071982,-2.526024579,-2.526024579,-2.526024579,74.95337053,74.95337053,74.95337053,-1.596401604,-1.596401604,-1.596401604,1,1,0,0,0,1,3
0.52325,0.758071982,0.758071982,0.758071982,-2.526024579,-2.526024579,-2.526024579,74.95337053,74.95337053,74.95337053,-1.596401604,-1.596401604,-1.596401604,1,1,0,0,0,1,3
0.5235,0.758071982,0.758071982,0.758071982,-2.526024579,-2.526024579,-2.526024579,74.95337053,74.95337053,74.95337053,-1.596401604,-1.596401604,-1.596401604,1,1,0,0,0,1,3
0.52375,0.758071982,0.758071982,0.758071982,-2.526024579,-2.526024579,-2.526024579,74.95337053,74.95337053,74.95337053,-1.596401604,-1.596401604,-1.596401604,1,1,0,0,0,1,3
0.524,0.756968922,0.756968922,0.756968922,-2.526558336,-2.526558336,-2.526558336,74.95252713,74.95252713,74.95252713,-1.596394255,-1.596394255,-1.596394255,1,1,0,0,0,1,3
0.52425,0.756968922,0.756968922,0.756968922,-2.526558336,-2.526558336,-2.526558336,74.95252713,74.95252713,74.95252713,-1.596394255,-1.596394255,-1.596394255,1,1,0,0,0,1,3
0.5245,0.756968922,0.756968922,0.756968922,-2.526558336,-2.526558336,-2.526558336,74.95252713,74.95252713,74.95252713,-1.596394255,-1.596394255,-1.596394255,1,1,0,0,0,1,3
0.52475,0.756968922,0.756968922,0.756968922,-2.526558336,-2.526558336,-2.526558336,74.95252713,74.95252713,74.95252713,-1.596394255,-1.596394255,-1.596394255,1,1,0,0,0,1,3
0.525,0.755890637,0.755890637,0.755890637,-2.526499694,-2.526499694,-2.526499694,74.95174331,74.95174331,74.95174331,-1.596378954,-1.596378954,-1.596378954,1,1,0,0,0,1,3
0.52525,0.755890637,0.755890637,0.755890637,-2.526499694,-2.526499694,-2.526499694,74.95174331,74.95174331,74.95174331,-1.596378954,-1.596378954,-1.596378954,1,1,0,0,0,1,3
0.5255,0.755890637,0.755890637,0.755890637,-2.526499694,-2.526499694,-2.526499694,74.95174331,74.95174331,74.95174331,-1.596378954,-1.596378954,-1.596378954,1,1,0,0,0,1,3
0.52575,0.755890637,0.755890637,0.755890637,-2.526499694,-2.526499694,-2.526499694,74.95174331,74.95174331,74.95174331,-1.596378954,-1.596378954,-1.596378954,1,1,0,0,0,1,3
0.526,0.755890637,0.755890637,0.755890637,-2.526499694,-2.526499694,-2.526499694,74.95174331,74.95174331,74.95174331,-1.596378954,-1.596378954,-1.596378954,1,1,0,0,0,1,3
0.52625,0.755046886,0.755046886,0.755046886,-2.525981922,-2.525981922,-2.525981922,74.95112155,74.95112155,74.95112155,-1.596339416,-1.596339416,-1.596339416,1,1,0,0,0,1,3
0.5265,0.755046886,0.755046886,0.755046886,-2.525981922,-2.525981922,-2.525981922,74.95112155,74.95112155,74.95112155,-1.596339416,-1.596339416,-1.596339416,1,1,0,0,0,1,3
0.52675,0.755046886,0.755046886,0.755046886,-2.525981922,-2.525981922,-2.525981922,74.95112155,74.95112155,74.95112155,-1.596339416,-1.596339416,-1.596339416,1,1,0,0,0,1,3
0.527,0.755046886,0.755046886,0.755046886,-2.525981922,-2.525981922,-2.525981922,74.95112155,74.95112155,74.95112155,-1.596339416,-1.596339416,-1.596339416,1,1,0,0,0,1,3
0.52725,0.754513893,0.754513893,0.754513893,-2.52521374,-2.52521374,-2.52521374,74.95152833,74.95152833,74.95152833,-1.596310562,-1.596310562,-1.596310562,1,1,0,0,0,1,3
0.5275,0.754513893,0.754513893,0.754513893,-2.52521374,-2.52521374,-2.52521374,74.95152833,74.95152833,74.95152833,-1.596310562,-1.596310562,-1.596310562,1,1,0,0,0,1,3
0.52775,0.754513893,0.754513893,0.754513893,-2.52521374,-2.52521374,-2.52521374,74.95152833,74.95152833,74.95152833,-1.596310562,-1.596310562,-1.596310562,1,1,0,0,0,1,3
0.528,0.754513893,0.754513893,0.754513893,-2.52521374,-2.52521374,-2.52521374,74.95152833,74.95152833,74.95152833,-1.596310562,-1.596310562,-1.596310562,1,1,0,0,0,1,3
0.52825,0.754282671,0.754282671,0.754282671,-2.524373687,-2.524373687,-2.524373687,74.95284352,74.95284352,74.95284352,-1.5962837,-1.5962837,-1.5962837,1,1,0,0,0,1,3
0.5285,0.754282671,0.754282671,0.754282671,-2.524373687,-2.524373687,-2.524373687,74.95284352,74.95284352,74.95284352,-1.5962837,-1.5962837,-1.5962837,1,1,0,0,0,1,3
0.52875,0.754282671,0.754282671,0.754282671,-2.524373687,-2.524373687,-2.524373687,74.95284352,74.95284352,74.95284352,-1.5962837,-1.5962837,-1.5962837,1,1,0,0,0,1,3
0.529,0.754282671,0.754282671,0.754282671,-2.524373687,-2.524373687,-2.524373687,74.95284352,74.95284352,74.95284352,-1.5962837,-1.5962837,-1.5962837,1,1,0,0,0,1,3
0.52925,0.754306691,0.754306691,0.754306691,-2.523644355,-2.523644355,-2.523644355,74.95449863,74.95449863,74.95449863,-1.596268612,-1.596268612,-1.596268612,1,1,0,0,0,1,3
0.5295,0.754306691,0.754306691,0.754306691,-2.523644355,-2.523644355,-2.523644355,74.95449863,74.95449863,74.95449863,-1.596268612,-1.596268612,-1.596268612,1,1,0,0,0,1,3
0.52975,0.754306691,0.754306691,0.754306691,-2.523644355,-2.523644355,-2.523644355,74.95449863,74.95449863,74.95449863,-1.596268612,-1.596268612,-1.596268612,1,1,0,0,0,1,3
0.53,0.754306691,0.754306691,0.754306691,-2.523644355,-2.523644355,-2.523644355,74.95449863,74.95449863,74.95449863,-1.596268612,-1.596268612,-1.596268612,1,1,0,0,0,1,3
0.53025,0.754529237,0.754529237,0.754529237,-2.523012874,-2.523012874,-2.523012874,74.9535652,74.9535652,74.9535652,-1.596271224,-1.596271224,-1.596271224,1,1,0,0,0,1,3
0.5305,0.754529237,0.754529237,0.754529237,-2.523012874,-2.523012874,-2.523012874,74.9535652,74.9535652,74.9535652,-1.596271224,-1.596271224,-1.596271224,1,1,0,0,0,1,3
0.53075,0.754529237,0.754529237,0.754529237,-2.523012874,-2.523012874,-2.523012874,74.9535652,74.9535652,74.9535652,-1.596271224,-1.596271224,-1.596271224,1,1,0,0,0,1,3
0.531,0.754529237,0.754529237,0.754529237,-2.523012874,-2.523012874,-2.523012874,74.9535652,74.9535652,74.9535652,-1.596271224,-1.596271224,-1.596271224,1,1,0,0,0,1,3
0.53125,0.754529237,0.754529237,0.754529237,-2.523012874,-2.523012874,-2.523012874,74.9535652,74.9535652,74.9535652,-1.596271224,-1.596271224,-1.596271224,1,1,0,0,0,1,3
0.5315,0.754972309,0.754972309,0.754972309,-2.522476313,-2.522476313,-2.522476313,74.950748,74.950748,74.950748,-1.596264151,-1.596264151,-1.596264151,1,1,0,0,0,1,3
0.53175,0.754972309,0.754972309,0.754972309,-2.522476313,-2.522476313,-2.522476313,74.950748,74.950748,74.950748,-1.596264151,-1.596264151,-1.596264151,1,1,0,0,0,1,3
0.532,0.754972309,0.754972309,0.754972309,-2.522476313,-2.522476313,-2.522476313,74.950748,74.950748,74.950748,-1.596264151,-1.596264151,-1.596264151,1,1,0,0,0,1,3
0.53225,0.754972309,0.754972309,0.754972309,-2.522476313,-2.522476313,-2.522476313,74.950748,74.950748,74.950748,-1.596264151,-1.596264151,-1.596264151,1,1,0,0,0,1,3
0.5325,0.755614734,0.755614734,0.755614734,-2.522168359,-2.522168359,-2.522168359,74.94862827,74.94862827,74.94862827,-1.596245675,-1.596245675,-1.596245675,1,1,0,0,0,1,3
0.53275,0.755614734,0.755614734,0.755614734,-2.522168359,-2.522168359,-2.522168359,74.94862827,74.94862827,74.94862827,-1.596245675,-1.596245675,-1.596245675,1,1,0,0,0,1,3
